8.900000000000000000e+01,7.492491602897644043e-01,7.200000286102294922e-01,7.483464479446411133e-01,6.533333063125610352e-01
9.000000000000000000e+01,7.471681237220764160e-01,7.200000286102294922e-01,7.461032867431640625e-01,6.533333063125610352e-01
9.100000000000000000e+01,7.451090812683105469e-01,7.333333492279052734e-01,7.438839673995971680e-01,6.800000071525573730e-01
9.200000000000000000e+01,7.430710196495056152e-01,7.333333492279052734e-01,7.416883111000061035e-01,6.800000071525573730e-01
9.300000000000000000e+01,7.410540580749511719e-01,7.333333492279052734e-01,7.395159006118774414e-01,6.800000071525573730e-01
9.400000000000000000e+01,7.390576601028442383e-01,7.333333492279052734e-01,7.373666167259216309e-01,6.800000071525573730e-01
9.500000000000000000e+01,7.370818853378295898e-01,7.333333492279052734e-01,7.352401614189147949e-01,6.933333277702331543e-01
9.600000000000000000e+01,7.351260185241699219e-01,7.333333492279052734e-01,7.331361174583435059e-01,6.933333277702331543e-01
9.700000000000000000e+01,7.331902384757995605e-01,7.333333492279052734e-01,7.310540676116943359e-01,6.933333277702331543e-01
9.800000000000000000e+01,7.312740683555603027e-01,7.466666698455810547e-01,7.289934754371643066e-01,6.933333277702331543e-01
9.900000000000000000e+01,7.293767929077148438e-01,7.466666698455810547e-01,7.269546389579772949e-01,6.933333277702331543e-01
1.000000000000000000e+02,7.274986505508422852e-01,7.599999904632568359e-01,7.249363660812377930e-01,6.933333277702331543e-01
1.010000000000000000e+02,7.256391048431396484e-01,7.599999904632568359e-01,7.229393720626831055e-01,6.933333277702331543e-01
1.020000000000000000e+02,7.237983942031860352e-01,7.599999904632568359e-01,7.209623456001281738e-01,6.933333277702331543e-01
1.030000000000000000e+02,7.219753861427307129e-01,7.599999904632568359e-01,7.190060615539550781e-01,6.933333277702331543e-01
1.040000000000000000e+02,7.201707363128662109e-01,7.733333110809326172e-01,7.170687913894653320e-01,6.933333277702331543e-01
1.050000000000000000e+02,7.183832526206970215e-01,7.733333110809326172e-01,7.151519060134887695e-01,6.933333277702331543e-01
1.060000000000000000e+02,7.166136503219604492e-01,7.733333110809326172e-01,7.132540345191955566e-01,7.066666483879089355e-01
1.070000000000000000e+02,7.148609161376953125e-01,7.733333110809326172e-01,7.113751769065856934e-01,7.200000286102294922e-01
1.080000000000000000e+02,7.131253480911254883e-01,7.733333110809326172e-01,7.095148563385009766e-01,7.200000286102294922e-01
1.090000000000000000e+02,7.114061713218688965e-01,7.733333110809326172e-01,7.076735496520996094e-01,7.200000286102294922e-01
1.100000000000000000e+02,7.097041010856628418e-01,7.733333110809326172e-01,7.058498859405517578e-01,7.466666698455810547e-01
1.110000000000000000e+02,7.080175876617431641e-01,7.733333110809326172e-01,7.040445208549499512e-01,7.466666698455810547e-01
1.120000000000000000e+02,7.063474655151367188e-01,7.866666913032531738e-01,7.022565007209777832e-01,7.466666698455810547e-01
1.130000000000000000e+02,7.046928405761718750e-01,7.866666913032531738e-01,7.004861235618591309e-01,7.466666698455810547e-01
1.140000000000000000e+02,7.030540108680725098e-01,7.866666913032531738e-01,6.987330913543701172e-01,7.599999904632568359e-01
1.150000000000000000e+02,7.014304399490356445e-01,7.866666913032531738e-01,6.969970464706420898e-01,7.599999904632568359e-01
1.160000000000000000e+02,6.998221874237060547e-01,8.000000119209289551e-01,6.952773332595825195e-01,7.599999904632568359e-01
1.170000000000000000e+02,6.982286572456359863e-01,8.133333325386047363e-01,6.935741901397705078e-01,7.599999904632568359e-01
1.180000000000000000e+02,6.966499090194702148e-01,8.133333325386047363e-01,6.918874382972717285e-01,7.599999904632568359e-01
1.190000000000000000e+02,6.950854063034057617e-01,8.133333325386047363e-01,6.902167797088623047e-01,7.599999904632568359e-01
1.200000000000000000e+02,6.935357451438903809e-01,8.133333325386047363e-01,6.885616779327392578e-01,7.599999904632568359e-01
1.210000000000000000e+02,6.919998526573181152e-01,8.266666531562805176e-01,6.869220733642578125e-01,7.599999904632568359e-01
1.220000000000000000e+02,6.904779672622680664e-01,8.266666531562805176e-01,6.852977871894836426e-01,7.599999904632568359e-01
1.230000000000000000e+02,6.889698505401611328e-01,8.266666531562805176e-01,6.836889386177062988e-01,7.599999904632568359e-01
1.240000000000000000e+02,6.874753236770629883e-01,8.266666531562805176e-01,6.820947527885437012e-01,7.599999904632568359e-01
1.250000000000000000e+02,6.859940886497497559e-01,8.266666531562805176e-01,6.805154681205749512e-01,7.599999904632568359e-01
1.260000000000000000e+02,6.845260858535766602e-01,8.399999737739562988e-01,6.789506673812866211e-01,7.599999904632568359e-01
1.270000000000000000e+02,6.830710172653198242e-01,8.399999737739562988e-01,6.774002313613891602e-01,7.599999904632568359e-01
1.280000000000000000e+02,6.816290020942687988e-01,8.399999737739562988e-01,6.758636832237243652e-01,7.599999904632568359e-01
1.290000000000000000e+02,6.801995038986206055e-01,8.399999737739562988e-01,6.743409037590026855e-01,7.599999904632568359e-01
1.300000000000000000e+02,6.787824630737304688e-01,8.399999737739562988e-01,6.728326678276062012e-01,7.599999904632568359e-01
1.310000000000000000e+02,6.773779988288879395e-01,8.399999737739562988e-01,6.713371276855468750e-01,7.733333110809326172e-01
1.320000000000000000e+02,6.759853363037109375e-01,8.399999737739562988e-01,6.698554158210754395e-01,7.733333110809326172e-01
1.330000000000000000e+02,6.746051311492919922e-01,8.399999737739562988e-01,6.683865189552307129e-01,7.733333110809326172e-01
1.340000000000000000e+02,6.732361316680908203e-01,8.399999737739562988e-01,6.669313311576843262e-01,7.733333110809326172e-01
1.350000000000000000e+02,6.718793511390686035e-01,8.399999737739562988e-01,6.654882431030273438e-01,7.733333110809326172e-01
1.360000000000000000e+02,6.705339550971984863e-01,8.399999737739562988e-01,6.640580296516418457e-01,7.733333110809326172e-01
1.370000000000000000e+02,6.691998243331909180e-01,8.399999737739562988e-01,6.626403331756591797e-01,7.733333110809326172e-01
1.380000000000000000e+02,6.678771376609802246e-01,8.399999737739562988e-01,6.612351536750793457e-01,7.866666913032531738e-01
1.390000000000000000e+02,6.665654778480529785e-01,8.399999737739562988e-01,6.598418951034545898e-01,7.866666913032531738e-01
1.400000000000000000e+02,6.652646660804748535e-01,8.399999737739562988e-01,6.584608554840087891e-01,7.866666913032531738e-01
1.410000000000000000e+02,6.639747619628906250e-01,8.399999737739562988e-01,6.570914983749389648e-01,7.866666913032531738e-01
1.420000000000000000e+02,6.626957654953002930e-01,8.399999737739562988e-01,6.557338833808898926e-01,7.866666913032531738e-01
1.430000000000000000e+02,6.614270210266113281e-01,8.399999737739562988e-01,6.543875932693481445e-01,7.866666913032531738e-01
1.440000000000000000e+02,6.601685881614685059e-01,8.399999737739562988e-01,6.530527472496032715e-01,7.866666913032531738e-01
1.450000000000000000e+02,6.589203476905822754e-01,8.533333539962768555e-01,6.517294645309448242e-01,7.866666913032531738e-01
1.460000000000000000e+02,6.576825380325317383e-01,8.533333539962768555e-01,6.504170894622802734e-01,7.866666913032531738e-01
1.470000000000000000e+02,6.564547419548034668e-01,8.666666746139526367e-01,6.491155028343200684e-01,7.866666913032531738e-01
1.480000000000000000e+02,6.552365422248840332e-01,8.666666746139526367e-01,6.478249430656433105e-01,7.866666913032531738e-01
1.490000000000000000e+02,6.540283560752868652e-01,8.666666746139526367e-01,6.465448737144470215e-01,7.866666913032531738e-01
1.500000000000000000e+02,6.528295278549194336e-01,8.666666746139526367e-01,6.452755928039550781e-01,7.866666913032531738e-01
1.510000000000000000e+02,6.516403555870056152e-01,8.666666746139526367e-01,6.440164446830749512e-01,7.866666913032531738e-01
1.520000000000000000e+02,6.504606008529663086e-01,8.666666746139526367e-01,6.427673697471618652e-01,7.866666913032531738e-01
1.530000000000000000e+02,6.492900848388671875e-01,8.666666746139526367e-01,6.415286064147949219e-01,7.866666913032531738e-01
1.540000000000000000e+02,6.481286287307739258e-01,8.666666746139526367e-01,6.403000950813293457e-01,7.866666913032531738e-01
1.550000000000000000e+02,6.469762921333312988e-01,8.666666746139526367e-01,6.390812397003173828e-01,7.866666913032531738e-01
1.560000000000000000e+02,6.458329558372497559e-01,8.666666746139526367e-01,6.378719806671142578e-01,7.866666913032531738e-01
1.570000000000000000e+02,6.446982622146606445e-01,8.666666746139526367e-01,6.366724371910095215e-01,7.866666913032531738e-01
1.580000000000000000e+02,6.435724496841430664e-01,8.666666746139526367e-01,6.354823112487792969e-01,7.866666913032531738e-01
1.590000000000000000e+02,6.424550414085388184e-01,8.799999952316284180e-01,6.343019008636474609e-01,7.866666913032531738e-01
1.600000000000000000e+02,6.413463354110717773e-01,8.799999952316284180e-01,6.331306695938110352e-01,7.866666913032531738e-01
1.610000000000000000e+02,6.402459144592285156e-01,8.799999952316284180e-01,6.319684982299804688e-01,7.866666913032531738e-01
1.620000000000000000e+02,6.391538381576538086e-01,8.799999952316284180e-01,6.308151483535766602e-01,7.866666913032531738e-01
1.630000000000000000e+02,6.380698084831237793e-01,8.799999952316284180e-01,6.296712160110473633e-01,8.000000119209289551e-01
1.640000000000000000e+02,6.369938850402832031e-01,8.799999952316284180e-01,6.285357475280761719e-01,8.000000119209289551e-01
1.650000000000000000e+02,6.359261274337768555e-01,8.799999952316284180e-01,6.274091005325317383e-01,8.000000119209289551e-01
1.660000000000000000e+02,6.348662376403808594e-01,8.933333158493041992e-01,6.262909770011901855e-01,8.000000119209289551e-01
1.670000000000000000e+02,6.338139772415161133e-01,8.933333158493041992e-01,6.251816153526306152e-01,8.133333325386047363e-01
1.680000000000000000e+02,6.327696442604064941e-01,8.933333158493041992e-01,6.240804195404052734e-01,8.133333325386047363e-01
1.690000000000000000e+02,6.317327618598937988e-01,8.933333158493041992e-01,6.229873299598693848e-01,8.133333325386047363e-01
1.700000000000000000e+02,6.307033300399780273e-01,8.933333158493041992e-01,6.219027638435363770e-01,8.133333325386047363e-01
1.710000000000000000e+02,6.296815872192382812e-01,8.933333158493041992e-01,6.208263635635375977e-01,8.133333325386047363e-01
1.720000000000000000e+02,6.286671161651611328e-01,9.066666960716247559e-01,6.197577118873596191e-01,8.133333325386047363e-01
1.730000000000000000e+02,6.276597380638122559e-01,9.066666960716247559e-01,6.186968088150024414e-01,8.133333325386047363e-01
1.740000000000000000e+02,6.266595721244812012e-01,9.066666960716247559e-01,6.176439523696899414e-01,8.133333325386047363e-01
1.750000000000000000e+02,6.256666779518127441e-01,9.066666960716247559e-01,6.165984869003295898e-01,8.133333325386047363e-01
1.760000000000000000e+02,6.246804594993591309e-01,9.066666960716247559e-01,6.155608892440795898e-01,8.133333325386047363e-01
1.770000000000000000e+02,6.237013936042785645e-01,9.066666960716247559e-01,6.145313978195190430e-01,8.133333325386047363e-01
1.780000000000000000e+02,6.227294802665710449e-01,9.066666960716247559e-01,6.135085821151733398e-01,8.133333325386047363e-01
1.790000000000000000e+02,6.217639446258544922e-01,9.066666960716247559e-01,6.124932169914245605e-01,8.133333325386047363e-01
1.800000000000000000e+02,6.208051443099975586e-01,9.066666960716247559e-01,6.114853620529174805e-01,8.133333325386047363e-01
1.810000000000000000e+02,6.198528409004211426e-01,9.066666960716247559e-01,6.104845404624938965e-01,8.133333325386047363e-01
1.820000000000000000e+02,6.189072132110595703e-01,9.066666960716247559e-01,6.094911098480224609e-01,8.133333325386047363e-01
1.830000000000000000e+02,6.179682612419128418e-01,9.066666960716247559e-01,6.085043549537658691e-01,8.266666531562805176e-01
1.840000000000000000e+02,6.170353293418884277e-01,9.066666960716247559e-01,6.075245141983032227e-01,8.266666531562805176e-01
1.850000000000000000e+02,6.161089539527893066e-01,9.066666960716247559e-01,6.065519452095031738e-01,8.266666531562805176e-01
1.860000000000000000e+02,6.151887774467468262e-01,9.066666960716247559e-01,6.055858135223388672e-01,8.266666531562805176e-01
1.870000000000000000e+02,6.142746806144714355e-01,9.066666960716247559e-01,6.046265959739685059e-01,8.399999737739562988e-01
1.880000000000000000e+02,6.133667826652526855e-01,9.066666960716247559e-01,6.036735177040100098e-01,8.399999737739562988e-01
1.890000000000000000e+02,6.124648451805114746e-01,9.066666960716247559e-01,6.027274131774902344e-01,8.399999737739562988e-01
1.900000000000000000e+02,6.115689277648925781e-01,9.066666960716247559e-01,6.017878651618957520e-01,8.399999737739562988e-01
1.910000000000000000e+02,6.106789708137512207e-01,9.066666960716247559e-01,6.008545160293579102e-01,8.399999737739562988e-01
1.920000000000000000e+02,6.097946166992187500e-01,9.066666960716247559e-01,5.999276638031005859e-01,8.399999737739562988e-01
1.930000000000000000e+02,6.089163422584533691e-01,9.066666960716247559e-01,5.990067720413208008e-01,8.399999737739562988e-01
1.940000000000000000e+02,6.080435514450073242e-01,9.066666960716247559e-01,5.980921387672424316e-01,8.399999737739562988e-01
1.950000000000000000e+02,6.071765422821044922e-01,9.066666960716247559e-01,5.971835851669311523e-01,8.399999737739562988e-01
1.960000000000000000e+02,6.063150167465209961e-01,9.066666960716247559e-01,5.962815880775451660e-01,8.399999737739562988e-01
1.970000000000000000e+02,6.054590940475463867e-01,9.066666960716247559e-01,5.953851938247680664e-01,8.399999737739562988e-01
1.980000000000000000e+02,6.046085953712463379e-01,9.066666960716247559e-01,5.944947004318237305e-01,8.399999737739562988e-01
1.990000000000000000e+02,6.037632822990417480e-01,9.066666960716247559e-01,5.936100482940673828e-01,8.399999737739562988e-01
2.000000000000000000e+02,6.029236316680908203e-01,9.066666960716247559e-01,5.927311778068542480e-01,8.399999737739562988e-01
2.010000000000000000e+02,6.020891070365905762e-01,9.066666960716247559e-01,5.918580889701843262e-01,8.399999737739562988e-01
2.020000000000000000e+02,6.012599468231201172e-01,9.066666960716247559e-01,5.909909009933471680e-01,8.399999737739562988e-01
2.030000000000000000e+02,6.004359722137451172e-01,9.066666960716247559e-01,5.901286602020263672e-01,8.533333539962768555e-01
2.040000000000000000e+02,5.996168255805969238e-01,9.066666960716247559e-01,5.892724394798278809e-01,8.533333539962768555e-01
2.050000000000000000e+02,5.988030433654785156e-01,9.066666960716247559e-01,5.884218215942382812e-01,8.533333539962768555e-01
2.060000000000000000e+02,5.979942083358764648e-01,9.066666960716247559e-01,5.875764489173889160e-01,8.666666746139526367e-01
2.070000000000000000e+02,5.971902012825012207e-01,9.066666960716247559e-01,5.867363810539245605e-01,8.666666746139526367e-01
2.080000000000000000e+02,5.963912606239318848e-01,9.066666960716247559e-01,5.859020948410034180e-01,8.666666746139526367e-01
2.090000000000000000e+02,5.955971479415893555e-01,9.066666960716247559e-01,5.850725173950195312e-01,8.799999952316284180e-01
2.100000000000000000e+02,5.948078036308288574e-01,9.066666960716247559e-01,5.842481851577758789e-01,8.799999952316284180e-01
2.110000000000000000e+02,5.940231084823608398e-01,9.066666960716247559e-01,5.834292769432067871e-01,8.799999952316284180e-01
2.120000000000000000e+02,5.932431817054748535e-01,9.066666960716247559e-01,5.826150178909301758e-01,8.799999952316284180e-01
2.130000000000000000e+02,5.924679636955261230e-01,9.066666960716247559e-01,5.818061232566833496e-01,8.799999952316284180e-01
2.140000000000000000e+02,5.916973948478698730e-01,9.066666960716247559e-01,5.810018777847290039e-01,8.799999952316284180e-01
2.150000000000000000e+02,5.909311175346374512e-01,9.200000166893005371e-01,5.802026391029357910e-01,8.799999952316284180e-01
2.160000000000000000e+02,5.901694893836975098e-01,9.333333373069763184e-01,5.794087052345275879e-01,8.799999952316284180e-01
2.170000000000000000e+02,5.894126296043395996e-01,9.333333373069763184e-01,5.786192417144775391e-01,8.799999952316284180e-01
2.180000000000000000e+02,5.886597633361816406e-01,9.333333373069763184e-01,5.778346061706542969e-01,8.799999952316284180e-01
2.190000000000000000e+02,5.879114270210266113e-01,9.333333373069763184e-01,5.770546793937683105e-01,8.799999952316284180e-01
2.200000000000000000e+02,5.871673226356506348e-01,9.333333373069763184e-01,5.762795805931091309e-01,8.799999952316284180e-01
2.210000000000000000e+02,5.864276289939880371e-01,9.333333373069763184e-01,5.755089521408081055e-01,8.933333158493041992e-01
2.220000000000000000e+02,5.856922268867492676e-01,9.333333373069763184e-01,5.747429728507995605e-01,8.933333158493041992e-01
2.230000000000000000e+02,5.849610567092895508e-01,9.333333373069763184e-01,5.739813446998596191e-01,8.933333158493041992e-01
2.240000000000000000e+02,5.842337608337402344e-01,9.333333373069763184e-01,5.732244253158569336e-01,8.933333158493041992e-01
2.250000000000000000e+02,5.835107564926147461e-01,9.333333373069763184e-01,5.724721550941467285e-01,8.933333158493041992e-01
2.260000000000000000e+02,5.827919244766235352e-01,9.333333373069763184e-01,5.717236399650573730e-01,8.933333158493041992e-01
2.270000000000000000e+02,5.820770263671875000e-01,9.333333373069763184e-01,5.709798932075500488e-01,8.933333158493041992e-01
2.280000000000000000e+02,5.813661217689514160e-01,9.333333373069763184e-01,5.702402591705322266e-01,8.933333158493041992e-01
2.290000000000000000e+02,5.806590318679809570e-01,9.333333373069763184e-01,5.695054531097412109e-01,8.933333158493041992e-01
2.300000000000000000e+02,5.799561738967895508e-01,9.333333373069763184e-01,5.687744021415710449e-01,8.933333158493041992e-01
2.310000000000000000e+02,5.792569518089294434e-01,9.333333373069763184e-01,5.680475234985351562e-01,8.933333158493041992e-01
2.320000000000000000e+02,5.785615444183349609e-01,9.333333373069763184e-01,5.673248171806335449e-01,9.066666960716247559e-01
